text_id,label,n_words_in_span,mean_saliency_in,mean_saliency_out,spearman_tfd_in_span,spearman_fc_in_span,js_model_span_type,checkpoint,method
video_327,STEREOTYPE,54,0.027777777777777776,0.0,0.1472697182383717,0.26872338504600723,0.886255117603867,mrbert_filtered,lrp
video_327,IMPLICIT SEXISM,54,0.027777777777777776,0.0,0.1472697182383717,0.26872338504600723,0.886255117603867,mrbert_filtered,lrp
video_373,STEREOTYPE,31,0.05913978494623655,0.0,-0.17389204932899488,-0.14995532900030484,0.8613151544644495,mrbert_filtered,lrp
video_373,INEQUALITY\/DISCRIMINATION,59,0.03107344632768361,0.0,-0.12758298043827582,-0.10574368110400142,0.8613151544644495,mrbert_filtered,lrp
video_375,STEREOTYPE,74,0.024570024570024565,0.0,0.22532653970189107,0.3340825650622503,0.8582050591502524,mrbert_filtered,lrp
video_375,IMPLICIT SEXISM,74,0.024570024570024565,0.0,0.22532653970189107,0.3340825650622503,0.8582050591502524,mrbert_filtered,lrp
video_375,IRONY,70,0.02597402597402597,0.0,0.26052337199576764,0.3623869696793264,0.8582050591502524,mrbert_filtered,lrp
video_375,INEQUALITY\/DISCRIMINATION,74,0.024570024570024565,0.0,0.22532653970189107,0.3340825650622503,0.8582050591502524,mrbert_filtered,lrp
video_383,STEREOTYPE,74,0.013513513513513514,0.0,0.0056705714021967005,0.005671622734575388,0.9140524642581482,mrbert_filtered,lrp
video_383,IMPLICIT SEXISM,37,0.0,0.02702702702702703,,,0.9140524642581482,mrbert_filtered,lrp
video_143,OBJECTIFICATION,44,0.022727272727272728,0.0,0.13816968865032075,0.19841849104930276,0.9730188943255537,mrbert_filtered,lrp
video_143,STEREOTYPE,45,0.022222222222222223,0.0,0.10452749388792273,0.16266269795836466,0.9730188943255537,mrbert_filtered,lrp
video_144,INEQUALITY\/DISCRIMINATION,85,0.011764705882352941,0.0,0.10692336725967674,0.12253378472602318,0.953761531974144,mrbert_filtered,lrp
video_144,STEREOTYPE,85,0.011764705882352941,0.0,0.10692336725967674,0.12253378472602318,0.953761531974144,mrbert_filtered,lrp
video_144,IMPLICIT SEXISM,64,0.0,0.047619047619047616,,,0.953761531974144,mrbert_filtered,lrp
video_148,STEREOTYPE,50,0.023809523809523808,0.0,0.20260128910945327,0.23509922492533813,0.9119762100147933,mrbert_filtered,lrp
video_148,INEQUALITY\/DISCRIMINATION,23,0.0,0.025329280648429583,,,0.9119762100147933,mrbert_filtered,lrp
video_148,IRONY,5,0.0,0.018315018315018316,,,0.9119762100147933,mrbert_filtered,lrp
video_148,OBJECTIFICATION,15,0.0,0.021645021645021644,,,0.9119762100147933,mrbert_filtered,lrp
video_148,IMPLICIT SEXISM,15,0.0,0.021645021645021644,,,0.9119762100147933,mrbert_filtered,lrp
video_150,STEREOTYPE,34,0.0,0.26333333333333336,,,0.6237744376516462,mrbert_filtered,lrp
video_150,INEQUALITY\/DISCRIMINATION,13,0.0,0.10972222222222222,,,0.6237744376516462,mrbert_filtered,lrp
video_151,INEQUALITY\/DISCRIMINATION,44,0.0,0.0,,,0.0,mrbert_filtered,lrp
video_201,STEREOTYPE,106,0.028891509433962265,0.0,0.0780880148275329,0.09269648951553126,0.8485902495800896,mrbert_filtered,lrp
video_201,IMPLICIT SEXISM,27,0.0,0.038765822784810125,,,0.8485902495800896,mrbert_filtered,lrp
video_201,OBJECTIFICATION,43,0.0,0.04861111111111111,,,0.8485902495800896,mrbert_filtered,lrp
video_356,INEQUALITY\/DISCRIMINATION,40,0.06,0.0,0.14533106501786708,0.33360085379101306,0.8942772651257241,mrbert_filtered,lrp
video_356,IMPLICIT SEXISM,5,0.48,0.0,0.35909242322980395,0.6668859288553503,0.8942772651257241,mrbert_filtered,lrp
video_357,INEQUALITY\/DISCRIMINATION,95,0.005263157894736842,0.0,-0.1129492892649397,-0.15639959777723395,0.957788854914895,mrbert_filtered,lrp
video_59,STEREOTYPE,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mrbert_filtered,lrp
video_59,INEQUALITY\/DISCRIMINATION,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mrbert_filtered,lrp
video_59,IRONY,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mrbert_filtered,lrp
video_59,IMPLICIT SEXISM,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mrbert_filtered,lrp
video_59,JOKE,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mrbert_filtered,lrp
video_62,STEREOTYPE,64,0.03260216346153845,0.0,0.039095779205820594,0.1297913338362273,0.7455531668202521,mrbert_filtered,lrp
video_62,IRONY,8,0.0,0.03725961538461537,,,0.7455531668202521,mrbert_filtered,lrp
video_76,INEQUALITY\/DISCRIMINATION,73,0.0136986301369863,0.0,0.16783173835313633,0.19024747953151458,0.9476550929449863,mrbert_filtered,lrp
video_76,STEREOTYPE,22,0.0,0.0196078431372549,,,0.9476550929449863,mrbert_filtered,lrp
video_76,IMPLICIT SEXISM,22,0.0,0.0196078431372549,,,0.9476550929449863,mrbert_filtered,lrp
video_37,CRITIQUE,21,0.0,0.0,,,0.0,mrbert_filtered,lrp
video_37,IRONY,21,0.0,0.0,,,0.0,mrbert_filtered,lrp
video_37,JOKE,21,0.0,0.0,,,0.0,mrbert_filtered,lrp
video_390,CRITIQUE,40,0.025,0.0,-0.14566799115586984,-0.13190628263758855,0.9152186444228599,mrbert_filtered,lrp
video_099,CRITIQUE,67,0.014925373134328358,0.0,,,0.9438843463479044,mrbert_filtered,lrp
video_399,CRITIQUE,69,0.014492753623188406,0.0,0.1400913499539969,0.1493848508240327,0.9452056244772565,mrbert_filtered,lrp
video_399,STEREOTYPE,69,0.014492753623188406,0.0,0.1400913499539969,0.1493848508240327,0.9452056244772565,mrbert_filtered,lrp
video_399,REPORTED SEXISM,69,0.014492753623188406,0.0,0.1400913499539969,0.1493848508240327,0.9452056244772565,mrbert_filtered,lrp
video_133,CRITIQUE,81,0.027091906721536354,0.0,0.040889227610522556,0.026879520533598857,0.7900909192474883,mrbert_filtered,lrp
video_136,CRITIQUE,47,0.0,0.0,,,0.0,mrbert_filtered,lrp
video_166,JOKE,30,0.051041666666666666,0.0,-0.08642573358336644,-0.10885229027277404,0.8223231749490436,mrbert_filtered,lrp
video_166,CRITIQUE,30,0.051041666666666666,0.0,-0.08642573358336644,-0.10885229027277404,0.8223231749490436,mrbert_filtered,lrp
video_214,CRITIQUE,35,0.0,0.0,,,0.0,mrbert_filtered,lrp
video_215,CRITIQUE,58,0.017241379310344827,0.0,-0.21767215635778503,-0.22167760948182821,0.9386538169042495,mrbert_filtered,lrp
video_217,CRITIQUE,85,0.016557734204793027,0.0,-0.08512485622080615,0.025789555641737075,0.8981982063592714,mrbert_filtered,lrp
video_217,REPORTED SEXISM,14,0.0,0.0198226395409494,,,0.8981982063592714,mrbert_filtered,lrp
video_352,CRITIQUE,67,0.022388059701492536,0.0,0.22168770478860092,0.27686033424456913,0.9100062838366182,mrbert_filtered,lrp
video_359,CRITIQUE,62,0.02217741935483871,0.0,0.010039988590563449,0.015071000950658676,0.8990515634807703,mrbert_filtered,lrp
video_362,CRITIQUE,95,0.02138157894736842,0.0,0.09092362458390098,0.13049190478666906,0.7618898911728087,mrbert_filtered,lrp
video_364,CRITIQUE,78,0.023175542406311634,0.0,-0.17634392192759765,-0.09185878659287354,0.8412902248437747,mrbert_filtered,lrp
video_45,CRITIQUE,61,0.021772540983606557,0.0,0.3490100958469018,0.35519016158223593,0.8731531945499477,mrbert_filtered,lrp
video_55,CRITIQUE,98,0.02040816326530612,0.0,0.18130582033897574,0.2366978022909372,0.8654063610776528,mrbert_filtered,lrp
video_55,REPORTED SEXISM,49,0.0,0.04081632653061224,,,0.8654063610776528,mrbert_filtered,lrp
video_60,CRITIQUE,25,0.115,0.0,-0.037422004207805226,0.2232028827186006,0.5612884841794166,mrbert_filtered,lrp
video_78,CRITIQUE,73,0.0136986301369863,0.0,0.11751396156685154,0.13154841833692077,0.9476550929449863,mrbert_filtered,lrp
video_124,CRITIQUE,83,0.006024096385542169,0.0,-0.18906956472879385,-0.18921372228340053,0.9528530666702709,mrbert_filtered,lrp
video_124,REPORTED SEXISM,83,0.006024096385542169,0.0,-0.18906956472879385,-0.18921372228340053,0.9528530666702709,mrbert_filtered,lrp
video_04,JOKE,49,0.10075221696254316,0.0,,,0.6910202542542099,mbert_full,saliency
video_04,IDEOLOGICAL AND INEQUALITY,29,0.17023650452291775,0.0,,,0.6910202542542099,mbert_full,saliency
video_04,INEQUALITY\/DISCRIMINATION,24,0.0,0.1334286116530977,,,0.6910202542542099,mbert_full,saliency
video_04,IRONY,12,0.0,0.10075221696254316,,,0.6910202542542099,mbert_full,saliency
video_05,IRONY,86,0.011627906976744186,0.0,,,0.9542016542350434,mbert_full,saliency
video_05,JOKE,53,0.018867924528301886,0.0,,,0.9542016542350434,mbert_full,saliency
video_05,INEQUALITY\/DISCRIMINATION,86,0.011627906976744186,0.0,,,0.9542016542350434,mbert_full,saliency
video_05,IDEOLOGICAL AND INEQUALITY,45,0.0,0.024390243902439025,,,0.9542016542350434,mbert_full,saliency
video_05,IMPLICIT SEXISM,7,0.0,0.012658227848101266,,,0.9542016542350434,mbert_full,saliency
video_30,INEQUALITY\/DISCRIMINATION,59,0.04666289576096059,0.0,-0.07033788128028545,0.08240998086165766,0.7635203241595174,mbert_full,saliency
video_30,IRONY,59,0.04666289576096059,0.0,-0.07033788128028545,0.08240998086165766,0.7635203241595174,mbert_full,saliency
video_30,JOKE,59,0.04666289576096059,0.0,-0.07033788128028545,0.08240998086165766,0.7635203241595174,mbert_full,saliency
video_30,IDEOLOGICAL AND INEQUALITY,12,0.0,0.05857682659354627,,,0.7635203241595174,mbert_full,saliency
video_106,IMPLICIT SEXISM,63,0.03556034176260179,0.0,0.20099614233555185,0.1825908947691266,0.8328064582717075,mbert_full,saliency
video_106,STEREOTYPE,63,0.03556034176260179,0.0,0.20099614233555185,0.1825908947691266,0.8328064582717075,mbert_full,saliency
video_107,IMPLICIT SEXISM,28,0.0,0.21652360052760142,,,0.6518856556545116,mbert_full,saliency
video_107,INEQUALITY\/DISCRIMINATION,28,0.0,0.21652360052760142,,,0.6518856556545116,mbert_full,saliency
video_327,STEREOTYPE,54,0.03113699279724491,0.0,0.1472697182383717,0.26872338504600723,0.8852119002583568,mbert_full,saliency
video_327,IMPLICIT SEXISM,54,0.03113699279724491,0.0,0.1472697182383717,0.26872338504600723,0.8852119002583568,mbert_full,saliency
video_373,STEREOTYPE,31,0.05831861253470816,0.0,-0.19592362118968207,-0.17284324763719347,0.8573151803224884,mbert_full,saliency
video_373,INEQUALITY\/DISCRIMINATION,59,0.03064198285721954,0.0,-0.13619098875700286,-0.11453637231177395,0.8573151803224884,mbert_full,saliency
video_375,STEREOTYPE,74,0.03687251562848956,0.0,0.17923026378747245,0.3083918523124575,0.8272981377570708,mbert_full,saliency
video_375,IMPLICIT SEXISM,74,0.03687251562848956,0.0,0.17923026378747245,0.3083918523124575,0.8272981377570708,mbert_full,saliency
video_375,IRONY,70,0.03897951652154611,0.0,0.2145311666727431,0.3397224695027301,0.8272981377570708,mbert_full,saliency
video_375,INEQUALITY\/DISCRIMINATION,74,0.03687251562848956,0.0,0.17923026378747245,0.3083918523124575,0.8272981377570708,mbert_full,saliency
video_383,STEREOTYPE,74,0.056871939172725906,0.0,-0.015588452094484501,-0.12543054715327923,0.6148767637740893,mbert_full,saliency
video_383,IMPLICIT SEXISM,37,0.0,0.11374387834545181,,,0.6148767637740893,mbert_full,saliency
video_143,OBJECTIFICATION,44,0.022727272727272728,0.0,0.13816968865032075,0.19841849104930276,0.9730188943255537,mbert_full,saliency
video_143,STEREOTYPE,45,0.022222222222222223,0.0,0.10452749388792273,0.16266269795836466,0.9730188943255537,mbert_full,saliency
video_144,INEQUALITY\/DISCRIMINATION,85,0.011764705882352941,0.0,0.10692336725967674,0.12253378472602318,0.953761531974144,mbert_full,saliency
video_144,STEREOTYPE,85,0.011764705882352941,0.0,0.10692336725967674,0.12253378472602318,0.953761531974144,mbert_full,saliency
video_144,IMPLICIT SEXISM,64,0.0,0.047619047619047616,,,0.953761531974144,mbert_full,saliency
video_148,STEREOTYPE,50,0.04355890976742322,0.0,0.1192580342432109,0.10924311730208314,0.8467966322547736,mbert_full,saliency
video_148,INEQUALITY\/DISCRIMINATION,23,0.0,0.0463392657100247,,,0.8467966322547736,mbert_full,saliency
video_148,IRONY,5,0.0,0.033506853667248634,,,0.8467966322547736,mbert_full,saliency
video_148,OBJECTIFICATION,15,0.0,0.03959900887947566,,,0.8467966322547736,mbert_full,saliency
video_148,IMPLICIT SEXISM,15,0.0,0.03959900887947566,,,0.8467966322547736,mbert_full,saliency
video_150,STEREOTYPE,34,0.0,0.6067044102012741,,,0.5371084073755779,mbert_full,saliency
video_150,INEQUALITY\/DISCRIMINATION,13,0.0,0.2527935042505309,,,0.5371084073755779,mbert_full,saliency
video_151,INEQUALITY\/DISCRIMINATION,44,0.0,0.0,,,0.0,mbert_full,saliency
video_201,STEREOTYPE,106,0.039914500626075274,0.0,0.0745379873922009,0.08809913661476777,0.8431303501254185,mbert_full,saliency
video_201,IMPLICIT SEXISM,27,0.0,0.05355616539701239,,,0.8431303501254185,mbert_full,saliency
video_201,OBJECTIFICATION,43,0.0,0.06715773121212665,,,0.8431303501254185,mbert_full,saliency
video_356,INEQUALITY\/DISCRIMINATION,40,0.031597944411393165,0.0,0.13170627767244203,0.32905925800920466,0.905114898212818,mbert_full,saliency
video_356,IMPLICIT SEXISM,5,0.2527835552911453,0.0,-0.05129891760425771,0.5642880936468347,0.905114898212818,mbert_full,saliency
video_357,INEQUALITY\/DISCRIMINATION,95,0.023705684950273875,0.0,0.2300683315617657,0.23912560171770333,0.8306650970166414,mbert_full,saliency
video_59,STEREOTYPE,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_full,saliency
video_59,INEQUALITY\/DISCRIMINATION,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_full,saliency
video_59,IRONY,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_full,saliency
video_59,IMPLICIT SEXISM,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_full,saliency
video_59,JOKE,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_full,saliency
video_62,STEREOTYPE,64,0.08268244839756148,0.0,0.04643948589094636,0.17153206637193444,0.7049782283222518,mbert_full,saliency
video_62,IRONY,8,0.0,0.09449422674007026,,,0.7049782283222518,mbert_full,saliency
video_76,INEQUALITY\/DISCRIMINATION,73,0.0136986301369863,0.0,0.16783173835313633,0.19024747953151458,0.9476550929449863,mbert_full,saliency
video_76,STEREOTYPE,22,0.0,0.0196078431372549,,,0.9476550929449863,mbert_full,saliency
video_76,IMPLICIT SEXISM,22,0.0,0.0196078431372549,,,0.9476550929449863,mbert_full,saliency
video_37,CRITIQUE,21,0.08151384924222721,0.0,0.1727573764157606,0.4186993599890917,0.7010622577896196,mbert_full,saliency
video_37,IRONY,21,0.08151384924222721,0.0,0.1727573764157606,0.4186993599890917,0.7010622577896196,mbert_full,saliency
video_37,JOKE,21,0.08151384924222721,0.0,0.1727573764157606,0.4186993599890917,0.7010622577896196,mbert_full,saliency
video_390,CRITIQUE,40,0.025,0.0,-0.14566799115586984,-0.13190628263758855,0.9152186444228599,mbert_full,saliency
video_099,CRITIQUE,67,0.014925373134328358,0.0,,,0.9438843463479044,mbert_full,saliency
video_399,CRITIQUE,69,0.014492753623188406,0.0,0.1400913499539969,0.1493848508240327,0.9452056244772565,mbert_full,saliency
video_399,STEREOTYPE,69,0.014492753623188406,0.0,0.1400913499539969,0.1493848508240327,0.9452056244772565,mbert_full,saliency
video_399,REPORTED SEXISM,69,0.014492753623188406,0.0,0.1400913499539969,0.1493848508240327,0.9452056244772565,mbert_full,saliency
video_133,CRITIQUE,81,0.044375619325269296,0.0,0.04237293490909008,0.03262226131372599,0.7765310473054438,mbert_full,saliency
video_136,CRITIQUE,47,0.0,0.0,,,0.0,mbert_full,saliency
video_166,JOKE,30,0.03333333333333333,0.0,0.1394831586522837,0.10734253018329497,0.8937772036120079,mbert_full,saliency
video_166,CRITIQUE,30,0.03333333333333333,0.0,0.1394831586522837,0.10734253018329497,0.8937772036120079,mbert_full,saliency
video_214,CRITIQUE,35,0.0,0.0,,,0.0,mbert_full,saliency
video_215,CRITIQUE,58,0.017241379310344827,0.0,-0.21767215635778503,-0.22167760948182821,0.9386538169042495,mbert_full,saliency
video_217,CRITIQUE,85,0.03153368531573327,0.0,-0.08744866695097184,0.027962918787806313,0.8892072882448536,mbert_full,saliency
video_217,REPORTED SEXISM,14,0.0,0.0377515950963004,,,0.8892072882448536,mbert_full,saliency
video_352,CRITIQUE,67,0.02164306366575202,0.0,0.22290651318389562,0.2769958508056286,0.9103654312995293,mbert_full,saliency
video_359,CRITIQUE,62,0.025595347594410817,0.0,0.00016458997689448277,0.005353087769359639,0.8972429633410217,mbert_full,saliency
video_362,CRITIQUE,95,0.09274834355703765,0.0,0.2891760733567503,0.29923612110765546,0.4207009306247389,mbert_full,saliency
video_364,CRITIQUE,78,0.041841301883549266,0.0,-0.16937239333644075,-0.08255964920903949,0.8279359546290893,mbert_full,saliency
video_45,CRITIQUE,61,0.10251868131852047,0.0,0.5579481302725844,0.5490975344916958,0.5528504158365831,mbert_full,saliency
video_55,CRITIQUE,98,0.024216220072880656,0.0,0.1763036800373615,0.30548569584528185,0.79445292547668,mbert_full,saliency
video_55,REPORTED SEXISM,49,0.0,0.04843244014576131,,,0.79445292547668,mbert_full,saliency
video_60,CRITIQUE,25,0.20071259576016778,0.0,0.02779468461738601,0.31721625407202547,0.4177635174789231,mbert_full,saliency
video_78,CRITIQUE,73,0.0136986301369863,0.0,0.11751396156685154,0.13154841833692077,0.9476550929449863,mbert_full,saliency
video_124,CRITIQUE,83,0.025937459937775763,0.0,-0.226750797375875,-0.1676192975076547,0.8390166124647491,mbert_full,saliency
video_124,REPORTED SEXISM,83,0.025937459937775763,0.0,-0.226750797375875,-0.1676192975076547,0.8390166124647491,mbert_full,saliency
video_04,JOKE,49,0.07302592076734156,0.0,,,0.7164145518662118,mbert_full,input_x_gradient
video_04,IDEOLOGICAL AND INEQUALITY,29,0.1233886247448185,0.0,,,0.7164145518662118,mbert_full,input_x_gradient
video_04,INEQUALITY\/DISCRIMINATION,24,0.0,0.09671000317837125,,,0.7164145518662118,mbert_full,input_x_gradient
video_04,IRONY,12,0.0,0.07302592076734156,,,0.7164145518662118,mbert_full,input_x_gradient
video_05,IRONY,86,0.00958389227819576,0.0,,,0.9542016542350434,mbert_full,input_x_gradient
video_05,JOKE,53,0.015551221432544062,0.0,,,0.9542016542350434,mbert_full,input_x_gradient
video_05,INEQUALITY\/DISCRIMINATION,86,0.00958389227819576,0.0,,,0.9542016542350434,mbert_full,input_x_gradient
video_05,IDEOLOGICAL AND INEQUALITY,45,0.0,0.020102798437191104,,,0.9542016542350434,mbert_full,input_x_gradient
video_05,IMPLICIT SEXISM,7,0.0,0.010433097923099181,,,0.9542016542350434,mbert_full,input_x_gradient
video_30,INEQUALITY\/DISCRIMINATION,59,0.038320182147430534,0.0,-0.08204228307811424,0.06833998412917952,0.7966587765723219,mbert_full,input_x_gradient
video_30,IRONY,59,0.038320182147430534,0.0,-0.08204228307811424,0.06833998412917952,0.7966587765723219,mbert_full,input_x_gradient
video_30,JOKE,59,0.038320182147430534,0.0,-0.08204228307811424,0.06833998412917952,0.7966587765723219,mbert_full,input_x_gradient
video_30,IDEOLOGICAL AND INEQUALITY,12,0.0,0.04810405844039153,,,0.7966587765723219,mbert_full,input_x_gradient
video_106,IMPLICIT SEXISM,63,0.037948472224597046,0.0,0.19099180945912167,0.17189376537785336,0.8297269058706522,mbert_full,input_x_gradient
video_106,STEREOTYPE,63,0.037948472224597046,0.0,0.19099180945912167,0.17189376537785336,0.8297269058706522,mbert_full,input_x_gradient
video_107,IMPLICIT SEXISM,28,0.0,0.16482115980881487,,,0.6561495984788037,mbert_full,input_x_gradient
video_107,INEQUALITY\/DISCRIMINATION,28,0.0,0.16482115980881487,,,0.6561495984788037,mbert_full,input_x_gradient
video_327,STEREOTYPE,54,0.02772909382075219,0.0,0.1421432407047575,0.26627567691936826,0.8862777321576533,mbert_full,input_x_gradient
video_327,IMPLICIT SEXISM,54,0.02772909382075219,0.0,0.1421432407047575,0.26627567691936826,0.8862777321576533,mbert_full,input_x_gradient
video_373,STEREOTYPE,31,0.041834998761851525,0.0,-0.21716835119820177,-0.19415268912671046,0.8721068044958811,mbert_full,input_x_gradient
video_373,INEQUALITY\/DISCRIMINATION,59,0.021981101044362666,0.0,-0.14464528264146695,-0.12255777481711033,0.8721068044958811,mbert_full,input_x_gradient
video_375,STEREOTYPE,74,0.026376178812727035,0.0,0.17854916835221699,0.30709723340084977,0.8460152316975167,mbert_full,input_x_gradient
video_375,IMPLICIT SEXISM,74,0.026376178812727035,0.0,0.17854916835221699,0.30709723340084977,0.8460152316975167,mbert_full,input_x_gradient
video_375,IRONY,70,0.027883389030597155,0.0,0.21366849336497482,0.33827099936744126,0.8460152316975167,mbert_full,input_x_gradient
video_375,INEQUALITY\/DISCRIMINATION,74,0.026376178812727035,0.0,0.17854916835221699,0.30709723340084977,0.8460152316975167,mbert_full,input_x_gradient
video_383,STEREOTYPE,74,0.04068454595562163,0.0,-0.009476544144567806,-0.11262815130008924,0.6770940780720612,mbert_full,input_x_gradient
video_383,IMPLICIT SEXISM,37,0.0,0.08136909191124327,,,0.6770940780720612,mbert_full,input_x_gradient
video_143,OBJECTIFICATION,44,0.022727272727272728,0.0,0.13816968865032075,0.19841849104930276,0.9730188943255537,mbert_full,input_x_gradient
video_143,STEREOTYPE,45,0.022222222222222223,0.0,0.10452749388792273,0.16266269795836466,0.9730188943255537,mbert_full,input_x_gradient
video_144,INEQUALITY\/DISCRIMINATION,85,0.011764705882352941,0.0,0.10692336725967674,0.12253378472602318,0.953761531974144,mbert_full,input_x_gradient
video_144,STEREOTYPE,85,0.011764705882352941,0.0,0.10692336725967674,0.12253378472602318,0.953761531974144,mbert_full,input_x_gradient
video_144,IMPLICIT SEXISM,64,0.0,0.047619047619047616,,,0.953761531974144,mbert_full,input_x_gradient
video_148,STEREOTYPE,50,0.038140624214648325,0.0,0.11558227291379686,0.10607368666439987,0.8485633683578768,mbert_full,input_x_gradient
video_148,INEQUALITY\/DISCRIMINATION,23,0.0,0.0405751321432429,,,0.8485633683578768,mbert_full,input_x_gradient
video_148,IRONY,5,0.0,0.029338941703575632,,,0.8485633683578768,mbert_full,input_x_gradient
video_148,OBJECTIFICATION,15,0.0,0.03467329474058938,,,0.8485633683578768,mbert_full,input_x_gradient
video_148,IMPLICIT SEXISM,15,0.0,0.03467329474058938,,,0.8485633683578768,mbert_full,input_x_gradient
video_150,STEREOTYPE,34,0.0,0.26465312858308443,,,0.5754168019485938,mbert_full,input_x_gradient
video_150,INEQUALITY\/DISCRIMINATION,13,0.0,0.11027213690961854,,,0.5754168019485938,mbert_full,input_x_gradient
video_151,INEQUALITY\/DISCRIMINATION,44,0.0,0.0,,,0.0,mbert_full,input_x_gradient
video_201,STEREOTYPE,106,0.02462626121353288,0.0,0.08496147220232458,0.09842743628223645,0.8530356889594344,mbert_full,input_x_gradient
video_201,IMPLICIT SEXISM,27,0.0,0.03304283150170234,,,0.8530356889594344,mbert_full,input_x_gradient
video_201,OBJECTIFICATION,43,0.0,0.041434661724356905,,,0.8530356889594344,mbert_full,input_x_gradient
video_356,INEQUALITY\/DISCRIMINATION,40,0.04363840082911387,0.0,0.13170627767244203,0.32905925800920466,0.9022756665728368,mbert_full,input_x_gradient
video_356,IMPLICIT SEXISM,5,0.34910720663291095,0.0,-0.05129891760425771,0.5642880936468347,0.9022756665728368,mbert_full,input_x_gradient
video_357,INEQUALITY\/DISCRIMINATION,95,0.03270949017456927,0.0,0.22627983094093063,0.23403605354175439,0.8364627425293741,mbert_full,input_x_gradient
video_59,STEREOTYPE,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_full,input_x_gradient
video_59,INEQUALITY\/DISCRIMINATION,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_full,input_x_gradient
video_59,IRONY,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_full,input_x_gradient
video_59,IMPLICIT SEXISM,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_full,input_x_gradient
video_59,JOKE,56,0.017857142857142856,0.0,0.21283645198172974,0.22969851718749998,0.9351530779109262,mbert_full,input_x_gradient
video_62,STEREOTYPE,64,0.06284849078195703,0.0,0.03734855879973337,0.1624362431440811,0.7268189962134894,mbert_full,input_x_gradient
video_62,IRONY,8,0.0,0.0718268466079509,,,0.7268189962134894,mbert_full,input_x_gradient
video_76,INEQUALITY\/DISCRIMINATION,73,0.0136986301369863,0.0,0.16783173835313633,0.19024747953151458,0.9476550929449863,mbert_full,input_x_gradient
video_76,STEREOTYPE,22,0.0,0.0196078431372549,,,0.9476550929449863,mbert_full,input_x_gradient
video_76,IMPLICIT SEXISM,22,0.0,0.0196078431372549,,,0.9476550929449863,mbert_full,input_x_gradient
video_37,CRITIQUE,21,0.07606042671858164,0.0,0.1727573764157606,0.4186993599890917,0.7106491625143817,mbert_full,input_x_gradient
video_37,IRONY,21,0.07606042671858164,0.0,0.1727573764157606,0.4186993599890917,0.7106491625143817,mbert_full,input_x_gradient
video_37,JOKE,21,0.07606042671858164,0.0,0.1727573764157606,0.4186993599890917,0.7106491625143817,mbert_full,input_x_gradient
video_390,CRITIQUE,40,0.025,0.0,-0.14566799115586984,-0.13190628263758855,0.9152186444228599,mbert_full,input_x_gradient
video_099,CRITIQUE,67,0.014925373134328358,0.0,,,0.9438843463479044,mbert_full,input_x_gradient
video_399,CRITIQUE,69,0.014492753623188406,0.0,0.1400913499539969,0.1493848508240327,0.9452056244772565,mbert_full,input_x_gradient
video_399,STEREOTYPE,69,0.014492753623188406,0.0,0.1400913499539969,0.1493848508240327,0.9452056244772565,mbert_full,input_x_gradient
video_399,REPORTED SEXISM,69,0.014492753623188406,0.0,0.1400913499539969,0.1493848508240327,0.9452056244772565,mbert_full,input_x_gradient
video_133,CRITIQUE,81,0.04370963436028332,0.0,0.0292813999217296,0.018276327121545283,0.7894896522463789,mbert_full,input_x_gradient
video_136,CRITIQUE,47,0.0,0.0,,,0.0,mbert_full,input_x_gradient
video_166,JOKE,30,0.03333333333333333,0.0,0.1394831586522837,0.10734253018329497,0.8937772036120079,mbert_full,input_x_gradient
video_166,CRITIQUE,30,0.03333333333333333,0.0,0.1394831586522837,0.10734253018329497,0.8937772036120079,mbert_full,input_x_gradient
video_214,CRITIQUE,35,0.0,0.0,,,0.0,mbert_full,input_x_gradient
video_215,CRITIQUE,58,0.017241379310344827,0.0,-0.21767215635778503,-0.22167760948182821,0.9386538169042495,mbert_full,input_x_gradient
video_217,CRITIQUE,85,0.01879380883320981,0.0,-0.08420756251153023,0.02903429498657284,0.893589050866822,mbert_full,input_x_gradient
video_217,REPORTED SEXISM,14,0.0,0.022499630293279345,,,0.893589050866822,mbert_full,input_x_gradient
video_352,CRITIQUE,67,0.015397145196541926,0.0,0.22290651318389562,0.2769958508056286,0.9281862048779073,mbert_full,input_x_gradient
